acession_no,book_title,author,price_inr,price_dollar,price_euro,publisher,issued,number_donated,book_shelf_no,compartment_no,no_copies
999.0,999,Let's Talk Lisp,Siklossy,631.35,,P.H.I,,755349.0,DCSE/19/7,2.0,12.0
1000.0,The Com. Astr. (Pocket Gui. & Caset),Hamlyn,635.43,,,,,780262.0,CS/08-09/286/7,5.0,8.0
1001.0,1001,The Com. Astr. (Pocket Gui. & Caset),Hamlyn,635.43,/,,,780262.0,DCSE/19/7,1.0,21.0
1002.0,1002,Reliable Computer System,Shrivastava,1776.00,,S.V,,780263.0,DCSE/19/7,2.0,10.0
1003.0,1003,The Hand book of Art.  Intel. ,Paul,622.75,,AW,,780264.0,DCSE/19/7,3.0,17.0
1005.0,1005,Introduction to Operation Research,Gillett,78.00,,T.M.H,%%%,780796.0,DCSE/19/7,4.0,28.0
1006.0,1006,Programming Language,Pratt,75.00,,P.H.I,,780797.0,DCSE/19/7,3.0,28.0
1007.0,1007,Introduction to Automata Theory,Hopcraft/Ullman,85.00,,Narosa,,780798.0,DCSE/19/7,3.0,20.0
1008.0,1008,Mathmatical Modelling,Kapur,85.00,,Wesley Wiley,,780799.0,DCSE/19/7,2.0,25.0
1009.0,1009,Mathmatical Modelling,Kapur,85.00,,Wesley Wiley,,780801.0,DCSE/19/7,2.0,11.0
1011.0,1011,Mathmatical Modelling,Kapur,85.00,,Wesley Wiley,,780800.0,DCSE/19/7,2.0,13.0
1012.0,1012,Fundamental of Algorithms,Horowitz,65.00,,Galgotia,,780998.0,DCSE/19/7,2.0,5.0
1013.0,1013,Fundamental of Algorithms,Horowitz,65.00,,Galgotia,,780997.0,DCSE/19/7,2.0,14.0
1014.0,1014,Fundamental of Algorithms,Horowitz,65.00,,Galgotia,,780999.0,DCSE/19/7,2.0,1.0
1015.0,1015,Computer Vision,Ballard,1634.35,,P.H.I,,781000.0,DCSE/19/7,3.0,24.0
1016.0,1016,Unix for Programmers AN Intro.,Farkas,452.65,,JW,,781001.0,DCSE/19/7,3.0,3.0
1017.0,1017,Unix Command Reference,Christian,528.25,,JW,,781002.0,DCSE/19/7,2.0,6.0
1018.0,1018,The Unix Operating System,Christen,566.05,,,,781003.0,DCSE/19/7,4.0,16.0
1019.0,1019,Unix Administration Guide for System,Thomas,765.45,,P.H.I,,781004.0,DCSE/19/7,1.0,25.0
1020.0,1020,Fuzy sets & System Theory & App.,Dubois,1502.55,,AP,,781005.0,DCSE/19/7,3.0,21.0
1021.0,1021,Syntactic Methods in Pattern Recog.,Fu,1625.40,,AP,,781006.0,DCSE/19/7,3.0,23.0
1022.0,1022,Golden Com. Lisp A Hands on Appr.,Steele,694.57,,AW,,781007.0,DCSE/19/7,1.0,23.0
1023.0,1023,Comp. Architecture & Parallel Proce.,Hwang Briggs,,$ 8.95 ,Mc Graw,,781562.0,DCSE/19/7,2.0,23.0
1024.0,1024,Comp. Architecture & Parallel Proce.,Hwang Briggs,,$ 8.95 ,Mc Graw,,781563.0,DCSE/19/7,2.0,20.0
1025.0,1025,Comp. Architecture & Parallel Proce.,Hwang Briggs,,$ 8.95 ,Mc Graw,,781564.0,DCSE/19/7,2.0,22.0
1026.0,1026,Comp. Architecture & Parallel Proce.,Hwang Briggs,,$ 8.95 ,Mc Graw,,781565.0,DCSE/19/7,2.0,31.0
1027.0,1027,Comp. Architecture & Parallel Proce.,Hwang Briggs,,$ 8.95 ,Mc Graw,,781566.0,DCSE/19/7,3.0,22.0
1028.0,1028,Computer Graphics,Hearn Baker,135.00,,P.H.I,,781567.0,DCSE/19/7,2.0,17.0
1029.0,1029,Digital System,Boase,,,,,677480.0,DCSE/19/7,3.0,13.0
1030.0,1030,A Quick Reference Guide to MS DOS,E & C.E,36.00,,BPB,,803824.0,DCSE/19/7,1.0,26.0
1031.0,1031,Computer Architecture & Organisation,Hayes,169.15,,Mc Graw,,803825.0,DCSE/19/7,3.0,19.0
1032.0,1032,Software Engineering A Practitioner Approach (REPLACE),Pressman,,,Mc Graw Hill,,803827.0,DCSE/19/7,3.0,15.0
1033.0,1033,Programming Languages,Tucker,150.25,,Mc Graw,,803827.0,DCSE/19/7,1.0,24.0
1034.0,1034,Programming Languages Concepts,Ghezzi & Jazayeri,141.75,,Wiley,,803828.0,DCSE/19/7,3.0,12.0
1035.0,1035,Desi. Effi. Algo for Parallel Comp. Sys.,Quinn,150.25,,Mc Graw Hill,,803829.0,DCSE/19/7,3.0,18.0
1037.0,1037,Mathmatical Modelling,Kapur J.N,45.00,,Wiely,,803822.0,DCSE/19/7,1.0,20.0
1038.0,1038,Understanding Pascal Turbo Version,Bauman & Mandell,80.00,,Jaico,,803823.0,DCSE/19/7,4.0,27.0
1040.0,1040,Comp. Principles Techniques & Tools,"Aho,Sethi & Ullman",330.00,,Wesley,,756615.0,DCSE/19/7,3.0,11.0
1041.0,1041,Comp. Principles Techniques & Tools,"Aho,Sethi & Ullman",330.00,,Wesley,,756617.0,DCSE/19/7,1.0,22.0
1042.0,1042,Comp. Principles Techniques & Tools,"Aho,Sethi & Ullman",330.00,,Wesley,,756618.0,DCSE/19/7,3.0,9.0
1043.0,1043,Comp. Principles Techniques & Tools,"Aho,Sethi & Ullman",330.00,,Wesley,,756619.0,DCSE/19/7,2.0,19.0
1044.0,1044,The IBM PC : from the Inside Out,Sargent,260.00,,Wesley,,756620.0,DCSE/19/7,3.0,14.0
1045.0,1045,Computer Graphics & Programming,"Enderle, Kansy, Pfaff",145.00,,Narosa,,756621.0,DCSE/19/7,1.0,28.0
1047.0,1047,Fundamentals of Database System,,375.00,,Ben-Cumm,,756600.0,DCSE/19/7,4.0,25.0
1049.0,1049,Data Structures & Algorithms (REPLACE),"Aho,A.V",,,,,1049.0,DCSE/19/7,3.0,6.0
1050.0,1050,Introduction to Computer Theory,Cohen,,$ 13.00 ,Wiley,,756604.0,DCSE/19/7,3.0,7.0
1051.0,1051,Introduction to Computer Theory,Cohen,,$ 13.00 ,Wiley,,756605.0,DCSE/19/7,3.0,8.0
1052.0,1052,Introduction to Computer Theory,Cohen,,$ 13.00 ,Wiley,,756602.0,DCSE/19/7,2.0,29.0
1053.0,1053,Introduction to Computer Theory (REPLACE),Cohen,,,,,1053.0,DCSE/19/7,2.0,30.0
1054.0,1054,Discrete Mathmatics A Unified Appro.,Witalla,,$ 7.95 ,Mc Graw,,756606.0,DCSE/19/7,3.0,5.0
1055.0,1055,Discrete Mathmatics A Unified Appro.,Witalla,,$ 7.95 ,Mc Graw,,756607.0,DCSE/19/7,4.0,5.0
1060.0,1060,Turbo 'C' User's Guide,Borland,400.00,,Borland,,756699.0,DCSE/19/7,4.0,3.0
1061.0,1061,Turbo 'C' Reference Guide,Borland,400.00,,Borland,,756614.0,DCSE/19/7,1.0,6.0
1063.0,1063,Data & Computer Communications,Stallings,,$ 64.75 ,McMillan,,756593.0,DCSE/19/7,1.0,9.0
1065.0,1065,Data & Computer Communications,Stallings,,$ 64.75 ,McMillan,,756591.0,DCSE/19/7,1.0,11.0
1067.0,1067,Data & Computer Communications,Stallings,,$ 64.75 ,McMillan,,756590.0,DCSE/19/7,1.0,12.0
1068.0,1068,Local Networks,Stallings,,$ 9.45 ,McMillan,,756594.0,DCSE/19/7,4.0,1.0
1069.0,1069,The Art of Computer Prog. Vol.2,Knuth,,$ 68.75 ,Wesley,,756595.0,DCSE/19/7,3.0,27.0
1070.0,1070,The Art of Computer Prog. Vol.3,Knuth,,$ 68.75 ,Wesley,,756596.0,DCSE/19/7,4.0,21.0
1071.0,1071,Algorithms Theory & Practice,Brassard Bratley,,$ 31.90 ,Pr. Hall,,756598.0,DCSE/19/7,2.0,28.0
1072.0,1072,Algorithms Theory & Practice,Brassard Bratley,,$ 31.90 ,Pr. Hall,,756597.0,DCSE/19/7,4.0,22.0
1073.0,1073,On Pascal Compilers,Hansen,,$ 12.95 ,Pr. Hall,,756599.0,DCSE/19/7,2.0,21.0
1077.0,1077,PC Companion,Mehta,54.00,,BPH,,756754.0,DCSE/19/7,2.0,3.0
1079.0,1079,Unix Shell Programming 2nd ed.,Delmer,90.00,,Galgotia,,804502.0,DCSE/19/7,4.0,24.0
1080.0,1080,System Analysis & Design Methods,Whitten et al.,126.00,,Galgotia,,804503.0,DCSE/19/7,2.0,9.0
1081.0,1081,The Big Red Booky C,Sullinan,45.00,,Galgotia,,804504.0,DCSE/19/7,2.0,2.0
1082.0,1082,Variation in C,Schustack,180.00,,Microsoft,,804505.0,DCSE/19/7,4.0,26.0
1083.0,1083,The Comp. Virus Prote. Hand Book,Haynes,120.00,,BPB,,804506.0,DCSE/19/7,4.0,23.0
1086.0,1086,Data astructures: An Adv Appr. Using C,Esakov,252.53,,Pr. Hall,,804510.0,DCSE/19/7,2.0,8.0
1087.0,1087,Applications Programming in C,Johnsonbaugh,291.53,,McMillan,,804511.0,DCSE/19/7,1.0,1.0
1088.0,1088,Local Networks,Stallings,184.28,,McMillan,,804512.0,DCSE/19/7,1.0,2.0
1089.0,1089,Introduction to Computer Theory,Cohen,253.50,,Wiley,,804513.0,DCSE/19/7,2.0,4.0
1091.0,1091,Adv. Prog. In Pascal with Data Struct.,Nyhoff Leestma,230.15,,McMillan,,757938.0,DCSE/19/7,1.0,3.0
1092.0,1092,Rela dBase Desi. With Microcomp. App.,Jackson,260.30,,Pr. Hall,,757939.0,DCSE/19/7,4.0,29.0
1093.0,1093,An Intro. To Distri. & Paralled Comp.,Crichlow,179.90,,Pr. Hall,,757940.0,DCSE/19/7,4.0,31.0
1094.0,1094,The Haymlyn Dictionary of Comp.,Collin,116.61,,Hamlyn,,757941.0,DCSE/19/7,4.0,30.0
1098.0,1098,Operation Research,Bronson,110.55,,Mc Graw,,813632.0,DCSE/19/7,3.0,28.0
1100.0,1100,Compiler Design & Construction,Pyster,581.90,,Van Norst,,813634.0,DCSE/19/7,2.0,7.0
1101.0,1101,Elementary Numerical Analysis,Conte,175.87,,Mc Graw,,813635.0,DCSE/19/7,3.0,30.0
1102.0,1102,Elements of Parallel Computing,Raja Raman,39.00,,Pr. Hall,,813636.0,DCSE/19/7,3.0,26.0
1103.0,1103,Combintorics,Krishnamurty,110.00,,Ellis,,813637.0,DCSE/19/7,4.0,12.0
1104.0,1104,Pert and CPM ,Srinath,42.00,,EWP,,813638.0,DCSE/19/7,4.0,13.0
1105.0,1105,Database Design & Encyclopedia,Stamper,240.20,,Mc Graw,,813639.0,DCSE/19/7,3.0,10.0
1106.0,1106,Introduction to Operation Research,Hiller,300.50,,Mc Graw,,813640.0,DCSE/19/7,4.0,17.0
1107.0,1107,The Computer Virus Handbook,Levin,241.20,,Mc Graw,,813935.0,DCSE/19/7,2.0,24.0
1108.0,1108,Dvorak's Guide to PC Telecommuni.,Dvorock,442.20,,Mc Graw,,813936.0,DCSE/19/7,3.0,16.0
1109.0,1109,Using SCO Unix,Lebloud,321.60,,Mc Graw,,813937.0,DCSE/19/7,4.0,14.0
1111.0,1111,The ABC's of SCO Unix,Cuthburtson,75.00,,Tech Pub.,,813939.0,DCSE/19/7,2.0,27.0
1112.0,1112,Advanced Fractal Programming in C,Stevens,602.00,,BPB,,813921.0,DCSE/19/7,2.0,26.0
1115.0,An Introduction to Database System,Desai,110.00,,,Galgotia,,812658.0,CS/E/99-1,1.0,1.0
1116.0,1116,Mastering The Norton Utilities,Dyson,90.00,,BPB,,814143.0,DCSE/19/7,2.0,18.0
1117.0,1117,Illustrated Clipper 5.0,Muller,90.00,,BPB,,814144.0,DCSE/19/7,4.0,20.0
1118.0,1118,The ABC's of SCO Unix,Cuthburtson,75.00,,BPB,,814145.0,DCSE/19/7,4.0,19.0
1119.0,1119,Pascal Programming,Holmes,54.00,,BPB,,814146.0,DCSE/19/7,4.0,18.0
1120.0,1120,Computer Science,French,85.00,,Arnold ,,814147.0,DCSE/19/7,4.0,14.0
1121.0,1121,Understanding & Using dBase III Plus,Krumm,89.00,,Pr. Hall,,814148.0,DCSE/19/7,4.0,2.0
1122.0,1122,Clipper Programming Guide,Spence,120.00,,BPB,,814149.0,DCSE/19/7,1.0,7.0
1124.0,1124,The MS DOS Encyclopedia,Duncan,900.00,,Microsoft,,814152.0,DCSE/19/7,1.0,10.0
1126.0,1126,Syntax Analysis & Software Tools,Gough,1059.76,,Wesley,,783200.0,DCSE/19/7,4.0,7.0
1128.0,1128,Advanced Prog. in Clipper with C,Straley,622.96,,Wesley,,783202.0,DCSE/19/7,4.0,6.0
1129.0,1129,Programming Languages,Kamin,1341.60,,Wesley,,783203.0,DCSE/19/7,1.0,13.0
1130.0,1130,Introduction to Algorithm,Mauber,1341.60,,,,783212.0,DCSE/19/7,1.0,15.0
1131.0,1131,Operating System Concepts,Silberschatz et al.,1171.76,,Wesley,,783205.0,DCSE/19/7,1.0,8.0
1132.0,1132,Programming Language Translation,Terry,951.00,,Wesley,,783206.0,DCSE/19/7,1.0,16.0
1133.0,1133,Prolog by Examples,Caelho,800.00,,Springer,,783207.0,DCSE/19/7,1.0,18.0
1134.0,1134,An Intro. To Programming in Prolog,Saint Dizier,487.50,,Springer,,783208.0,DCSE/19/7,1.0,19.0
1135.0,1135,A System V Guide to Unix & Xenix,Tophem et al.,975.00,,Springer,,783209.0,DCSE/19/7,1.0,5.0
1136.0,1136,Fractals and Chaos,Crilly,975.00,,Springer,ISSUES (SKB),783210.0,DCSE/19/7,1.0,17.0
1137.0,1137,Frontiers in Parallel Computing,Bhatkar,350.00,,Narosa ,,783211.0,DCSE/19/7,4.0,32.0
1139.0,1139,A Guide to Networking,Cohen,172.64,,Boyd,,783213.0,DCSE/19/7,4.0,10.0
1140.0,1140,Applied Numerical Methods with PCs,Constantinides,352.56,,Mc Graw,,783214.0,DCSE/19/7,4.0,9.0
1141.0,1141,Local Area Network,Keiper,206.96,,Mc Graw,,783215.0,DCSE/19/7,3.0,1.0
1142.0,1142,2000 Solved Problems in Num. Ana.,Scheid,176.80,,Mc Graw,,783216.0,DCSE/19/7,4.0,11.0
1143.0,1143,Database System Principles,Ricardo,248.56,,McMillan,,783217.0,DCSE/19/7,1.0,14.0
1145.0,1145,Microsoft Quick Basic Compiler,Microsoft,73.00,,Microsoft,,805954.0,DCSE/19/7,4.0,4.0
1146.0,1146,Programming in Ada,Tremblay et al.,258.12,,Mc Graw,,805955.0,DCSE/19/7,4.0,8.0
1150.0,Prog. Lang. Des. & Implementation,Pratt,95.00,,,P.Hall,,806135.0,CS/08-09/286/7,4.0,9.0
1153.0,Microprocessors: Principles & Appli.,Pal,51.00,,,TMH,,806138.0,CS/08-09/286/7,3.0,8.0
1154.0,Microprocessors: Principles & Appli.,Pal,51.00,,,TMH,,806139.0,CS/08-09/286/7,3.0,9.0
1156.0,Introduction to Operation Research,Gillett,81.00,,,TMH,,806141.0,CS/08-09/286/7,3.0,20.0
1156.0,Introduction to Operation Research,Gillett,81.00,,,TMH,,806141.0,DCSE/E/98/5,2.0,17.0
1161.0,Memory,Intel,548.63,,,Intel,,806130.0,CS/08-09/286/7,3.0,6.0
1162.0,Peripherals,Intel,686.12,,,Intel,,806131.0,CS/08-09/286/7,3.0,7.0
1164.0,Mastering Turbo C,Kelly Botle,180.00,,,BPB,,807167.0,CS/08-09/286/7,3.0,19.0
1168.0,Computer Graphics,Hearn & Baker,135.00,,,P.H.I,,807170.0,CS/08-09/286/7,3.0,11.0
1173.0,Common Lisp Language,Steel,135.00,,,P.H.I,,807177.0,CS/08-09/286/7,3.0,25.0
1174.0,Common Lisp Language,Steel,135.00,,,P.H.I,,807175.0,CS/08-09/286/7,3.0,26.0
1175.0,Programming Language,Pratt,95.00,,,P.H.I,,807176.0,CS/08-09/286/7,3.0,27.0
1176.0,Theory and Prob. Of Computer Graphics,Plastock,, $ 5.95 ,,MCG,,808178.0,CS/08-09/286/7,2.0,12.0
1177.0,Theory and Prob. Of Computer Graphics,Plastock,, $ 5.95 ,,MCG,,807179.0,CS/08-09/286/7,2.0,13.0
1178.0,Theory and Prob. Of Computer Graphics,Plastock,, $ 5.95 ,,MCG,,807180.0,CS/08-09/286/7,2.0,14.0
1179.0,Proce. Elements for Comp. Graphics,Rogers,, $ 6.50 ,,Mc Graw,,1179.0,DCSE/E/98/5,2.0,16.0
1179.0,Proce. Elements for Comp. Graphics,Rogers,, $ 6.50 ,,Mc Graw,,807182.0,CS/08-09/286/7,2.0,15.0
1182.0,Computer Graphics,Harrington,, $ 7.95 ,,MSG,,807186.0,CS/08-09/286/7,3.0,23.0
1183.0,Computer Graphics,Harrington,, $ 7.95 ,,MSG,,807185.0,CS/08-09/286/7,3.0,22.0
1184.0,Artificial Intelligence ,Rich,, $ 6.95 ,,MSG,,807187.0,CS/08-09/286/7,2.0,2.0
1185.0,Advanced Prog. Guide to Unix Sys. V,Thomas,, $ 6.95 ,,MSG,,807188.0,CS/08-09/286/7,3.0,24.0
1186.0,Database Processing,Kroenke,79.00,,,Galgotia,,807189.0,CS/08-09/286/7,3.0,10.0
1187.0,Intro. to Operation Research,Gillett,81.00,,,TMH,,807421.0,CS/08-09/286/7,4.0,10.0
1188.0,Theory & Prob. of Operation Research,Bronson R.,157.30,,,Mc Graw,,807422.0,CS/08-09/286/7,2.0,22.0
1189.0,Theory & Prob. of Prog. With C,Gottfried B.S.,, $ 5.95 ,,Mc Graw,,807425.0,CS/08-09/286/7,2.0,21.0
1190.0,Theory & Prob. of Prog. With C,Gottfried B.S.,, $ 5.95 ,,Mc Graw,,807424.0,CS/08-09/286/7,3.0,4.0
1191.0,Theory & Prob. of Prog. With C,Gottfried B.S.,, $ 5.95 ,,Mc Graw,,807423.0,CS/08-09/286/7,3.0,5.0
1192.0,File Organisation for dBase Design,Wiederhold,69.00,,,Mc Graw,,814759.0,CS/08-09/286/7,2.0,11.0
1193.0,Database Comp. Prin. And Arch.,Su S.Y.W,227.00,,,Mc Graw,,814758.0,CS/08-09/286/7,2.0,3.0
1197.0,A II nd Cou. In Comp. Sc. With Pascal,McCraken,185.90,,,J.Wiley,,815394.0,CS/08-09/286/7,4.0,21.0
1202.0,Hand of Al. & Data Stru. In Pascal & C,Gonnet Yates,1819.13,,,Wesley,,829230.0,CS/08-09/286/7,3.0,21.0
1203.0,The IBM PC Connection,Coffron,60.00,,,BPB,,829223.0,CS/08-09/286/7,2.0,22.0
1211.0,Structured Computer Organisation,Tanenbaum,95.00,,,PHI,,811918.0,CS/08-09/286/7,3.0,1.0
1212.0,Structured Computer Organisation,Tanenbaum,95.00,,,PHI,,811914.0,CS/08-09/286/7,3.0,2.0
1213.0,Structured Computer Organisation,Tanenbaum,95.00,,,PHI,,811915.0,CS/08-09/286/7,3.0,3.0
1223.0,Designing aI Based Software,Bahrami A.,120.00,,,BPB,,812029.0,CS/08-09/286/7,2.0,16.0
1231.0,Modern Computer Architecture,Raffiquzzman,95.00,,,Galgotia,,812037.0,CS/08-09/286/7,2.0,18.0
1240.0,Mathmatical Modelling,Kapur,50.00,,,Wiely,,812217.0,CS/08-09/286/7,2.0,19.0
1241.0,Introduction to Operation Research,Gillett,96.00,,,TMH,,812218.0,CS/08-09/286/7,2.0,20.0
1244.0,MS DOS/PC DOS 5 Quick Ref. Man.,B.P.B,36.00,,,BPB,,812229.0,DCSE/74/2,2.0,27.0
1246.0,Introduction to Computer Memory,Cohen D.I.A,, $ 13.00 ,,Wiely,,812223.0,CS/08-09/286/7,3.0,18.0
1247.0,Data and Computer Communication,Stallings,, $ 12.95 ,,Max/Mac,,812225.0,CS/08-09/286/7,2.0,17.0
1250.0,Introduction to Computer Theory (REPLACE),Cohen,,,,wiley,,812477.0,CS/08-09/286/7,2.0,23.0
1252.0,Data Processing,Kroenke,100.00,,,Galgotia,,812479.0,CS/08-09/286/7,3.0,8.0
1253.0,Data Processing,Kroenke,100.00,,,Galgotia,,812480.0,CS/08-09/286/7,3.0,9.0
1254.0,Data Processing,Kroenke,100.00,,,Galgotia,,812478.0,CS/08-09/286/7,4.0,6.0
1255.0,Prog. With Adva. Structured COBOL,New Commer,189.80,,,Mc Graw,,812482.0,CS/08-09/286/7,4.0,7.0
1260.0,Artificial Intelligence ,Rich & Knight,150.00,,,TMH,,812486.0,CS/08-09/286/7,3.0,14.0
1261.0,Handbook of Biomedical Instrumen.,Khandpur,330.00,,,TMH,,812488.0,CS/08-09/286/7,3.0,15.0
1262.0,Artificial Intelligence ,Rich & Knight,150.00,,,TMH,,812483.0,CS/08-09/286/7,4.0,22.0
1263.0,Fundamentals of Computers,Raja Raman,55.00,,,PHI,,812490.0,CS/08-09/286/7,4.0,23.0
1264.0,Fundamentals of Computers,Raja Raman,55.00,,,PHI,,812493.0,CS/08-09/286/7,3.0,13.0
1265.0,Fundamentals of Computers,Raja Raman,55.00,,,PHI,,812491.0,CS/08-09/286/7,3.0,12.0
1266.0,Fundamentals of Computers,Raja Raman,55.00,,,PHI,,812494.0,CS/08-09/286/7,4.0,8.0
1267.0,Fundamentals of Computers (REPLACE),Raja Raman,,,,,,812492.0,CS/08-09/286/7,2.0,24.0
1270.0,Funda. Of Comp.Algorithms (REPLACE),Horowitz.E,,,,,,812498.0,CS/08-09/286/7,4.0,11.0
1271.0,Microcomputert Systems,Liv Gibson,100.00,,,Galgotia,,812499.0,CS/08-09/286/7,4.0,12.0
1272.0,Intro. to Auto. Theo. Lang. & Comp.,Hopcraft & Ullman,95.00,,,PHI,,1272.0,CS/08-09/286/7,4.0,4.0
1273.0,Computer Assisted Decision Models,Kapoor R.,100.00,,,Galgotia,,812648.0,CS/08-09/286/7,4.0,3.0
1276.0,Illustrated Turbo C++,Wang & Bibb,150.00,,,TMH,,812651.0,CS/08-09/286/7,4.0,24.0
1277.0,Programming in C++,Chirlian,70.00,,,CBS,,812654.0,CS/08-09/286/7,4.0,2.0
1278.0,Programming in C++,Chirlian,70.00,,,,,812653.0,CS/08-09/286/7,4.0,1.0
1284.0,Exploring Artificial Intelligence ,Shrobe,668.12,,,Morgan Kaufiman,,812722.0,CS/E/99-1,1.0,2.0
1284.0,Exploring Artificial Intelligence ,Shrobe,668.12,,,Morgan Kaufiman,,812224.0,CS/08-09/286/7,5.0,10.0
1286.0,dBase III Plus Made Simple,Taxali,66.00,,,TMH,,812804.0,CS/E/99-1,1.0,7.0
1287.0,dBase III Plus Made Simple,Taxali,66.00,,,TMH,,812809.0,CS/E/99-1,1.0,8.0
1291.0,Introduction to Computer Science,Tremblay Bunt,, $ 14.95 ,,TMH,,812801.0,CS/E/99-1,1.0,9.0
1292.0,Introduction to Computer Science,Tremblay Bunt,, $ 14.95 ,,TMH,,812802.0,CS/E/99-1,1.0,10.0
1293.0,Introduction to Computer Science,Tremblay Bunt,, $ 14.95 ,,TMH,,812803.0,CS/E/99-1,1.0,11.0
1294.0,Ux Sys. V/386 R. 4 Net. User & Ad. Gu.,AT & T,175.00,,,PHI,,812818.0,CS/E/99-1,1.0,12.0
1295.0,Ux Sys. V/386 R. 4 Pd. O/V & Mas Ind,AT & T,95.00,,,PHI,,812824.0,CS/E/99-1,1.0,13.0
1296.0,Ux Sys. V/386 R. 4 Sys. Adm. Ref. Man.,AT & T,225.00,,,PHI,,812820.0,CS/E/99-1,1.0,14.0
1297.0,Ux Sys. V/386 R. 4 Mouse Dr. Adm.Gu.,AT & T,125.00,,,PHI,,812822.0,CS/E/99-1,1.0,15.0
1298.0,Ux Sys. V/386 R. 4 User's Ref. Man..,AT & T,22.00,,,PHI,,812826.0,CS/E/99-1,1.0,16.0
1299.0,Ux Sys. V/386 R. 4 Sys. Adm. Guide.,AT & T,150.00,,,PHI,,812819.0,CS/E/99-1,1.0,17.0
1300.0,Ux Sys. V/386 R. 4 Net. User's Guide,AT & T,195.00,,,PHI,,812812.0,CS/E/99-1,1.0,18.0
1301.0,Ux Sys. V/386 R. 4 Prog. Ref. Manual,AT & T,175.00,,,PHI,,812821.0,CS/E/99-1,2.0,1.0
1302.0,Ux Sys. V/386 Prog. Gu: SCSI Dr. Int.,AT & T,59.00,,,PHI,,812829.0,CS/E/99-1,2.0,2.0
1303.0,Ux Sys. V R. 4 Pg Gu: ANSI Pg. Su. Tls.,AT & T,195.00,,,PHI,,812811.0,CS/E/99-1,2.0,3.0
1304.0,US V R. 4 P Gu: Ch U Int. FMLI & ETI,AT & T,195.00,,,PHI,,812814.0,CS/E/99-1,2.0,4.0
1305.0,Ux Sys. V R. 4 Prog. Gu Net. Interfaces,AT & T,195.00,,,PHI,,812813.0,CS/E/99-1,2.0,5.0
1307.0,Ux Sys. V R. 4 Prog. Gu POSIX Con.,AT & T,29.00,,,PHI,,812827.0,CS/E/99-1,2.0,6.0
1308.0,U S V R4 PG Sys Ser & App Pac Tools,AT & T,125.00,,,PHI,,812815.0,CS/E/99-1,2.0,7.0
1309.0,Ux Sys. V/386 R. 4 Dev Dr Int Ref Man,AT & T,95.00,,,PHI,,812825.0,CS/E/99-1,2.0,8.0
1310.0,Ux Sys. V R. 4 Prog. Guide Streaming,AT & T,135.00,,,PHI,,812810.0,CS/E/99-1,2.0,9.0
1311.0,Ux Sys V/386 R 4 Inte. Int. Develop.,AT & T,125.00,,,PHI,,812823.0,CS/E/99-1,2.0,10.0
1312.0,Ux Sys. V ANSI C Transition Guide,AT & T,29.00,,,PHI,,812817.0,CS/E/99-1,2.0,11.0
1313.0,Ux Sys. V R 4 BSD/Xenix Comp. Gu.,AT & T,95.00,,,PHI,,812816.0,CS/E/99-1,2.0,12.0
1314.0,Ux Sys. V/386 Rel 4 Migration Guide,AT & T,49.00,,,PHI,,812828.0,CS/E/99-1,2.0,13.0
1315.0,Data and Computer Communication,Stallings,, $ 12.95 ,,PHI,,812830.0,CS/E/99-1,2.0,14.0
1316.0,Operation Research,Taha,460.95,,,McMillan,,812981.0,CS/E/99-1,2.0,15.0
1317.0,Linear Programming with Applications,Strayer J.K,88.00,,,Narosa ,,817044.0,CS/E/99-1,2.0,16.0
1318.0,Linear Programming with Applications,Strayer J.K,88.00,,,Narosa ,,817043.0,CS/E/99-1,2.0,17.0
1319.0,Algebra for Computer Science,"Garding L., Tabour T.",75.00,,,Narosa ,,817046.0,CS/E/99-1,2.0,18.0
1320.0,Algebra for Computer Science,"Garding L., Tabour T.",75.00,,,Narosa ,,817045.0,CS/E/99-1,2.0,19.0
1322.0,Comp. Aided Des. Soft. & Ana. Tools,Jalote P,275.00,,,Springer Verley,,817048.0,CS/E/99-1,2.0,20.0
1323.0,IBM PC and Clones,Govindrajalu,360.00,,,TMH,,817049.0,CS/E/99-1,2.0,21.0
1325.0,DOS 5 A to Z,Masters G.,295.00,,,BPB,,817052.0,CS/E/99-1,2.0,23.0
1326.0,DOS 5 A to Z,Masters G.,295.00,,,BPB,,817051.0,CS/E/99-1,2.0,24.0
1329.0,The C Ody. Win: Brave New World,Mukhi,225.00,,,BPB,,817056.0,CS/E/99-1,2.0,25.0
1330.0,The C Ody. OS/2 & PM into Inf World,Mukhi,225.00,,,BPB,,817058.0,CS/E/99-1,2.0,26.0
1332.0,The C Ody. Network & RDBMS,Mukhi,225.00,,,BPB,,817059.0,CS/E/99-1,3.0,1.0
1333.0,The C Ody. Unchatered Waters,Mukhi,225.00,,,BPB,,817054.0,CS/E/99-1,3.0,2.0
1334.0,Learn Lotus 1-2-3 in a Day,Stultz,36.00,,,BPB,,817060.0,CS/E/99-1,3.0,3.0
1335.0,Mailing Lists using dBase,Stultz,45.00,,,BPB,,807060.0,CS/E/99-1,3.0,4.0
1336.0,Presentation with Harvard Graphics,Hoath,45.00,,,BPB,,817062.0,CS/E/99-1,3.0,5.0
1337.0,Obj. Oriented Prog. Using Turbo C++,Smith,45.00,,,BPB,,817063.0,CS/E/99-1,3.0,6.0
1338.0,Write your own Prog. Using C++,Smith,45.00,,,BPB,,817064.0,CS/E/99-1,3.0,7.0
